BatchId	OriginAirportCode	DestinationAirportCode	FlightDate	FlightType	FareType	FinalScore	FareDollarAmount	TaxDollarAmount	FarePointsAmount	TaxPointsAmount	IsDomesticRoute	IsHotDeal	IsPriceDrop	PriceDropFromDollarAmount	LastDayOfFare	DaysOfWeek	IsNewPriceDrop
34691	JFK	ANU	1/4/18 9:30 AM	NONSTOP	POINTS	520.41	165.6	65.6	7500	43.1	0	0	0	0	3/20/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	1/4/18 9:30 AM	NONSTOP	POINTS	527.91	163.6	65.6	7300	43.1	0	0	0	0	3/20/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	1/4/18 9:30 AM	NONSTOP	POINTS	617.9	145.6	65.6	6000	43.1	0	0	0	0	3/20/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	1/4/18 9:30 AM	NONSTOP	LOWEST	520.41	165.6	65.6	0	0	0	0	0	0	3/20/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	1/4/18 9:30 AM	NONSTOP	LOWEST	527.91	163.6	65.6	0	0	0	0	0	0	3/20/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	1/4/18 9:30 AM	NONSTOP	LOWEST	617.9	145.6	65.6	0	0	0	0	0	0	3/20/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	12/31/17 11:08 AM	NONSTOP	POINTS	506.22	190.6	65.6	9300	43.1	0	0	0	0	3/20/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	12/31/17 11:08 AM	NONSTOP	LOWEST	506.22	190.6	65.6	0	0	0	0	0	0	3/20/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	12/10/17 11:05 AM	NONSTOP	POINTS	373.48	220.6	65.6	11500	43.1	0	0	0	0	3/27/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ANU	12/10/17 11:05 AM	NONSTOP	LOWEST	373.48	220.6	65.6	0	0	0	0	0	0	3/27/18 7:50 AM	"Tuesday,Thursday,Sunday"	0
34691	JFK	ABQ	1/18/18 7:58 PM	NONSTOP	POINTS	942.9	83.98	19.07	5200	5.6	1	1	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JFK	ABQ	1/18/18 7:58 PM	NONSTOP	POINTS	880.17	68.98	18.02	4100	5.6	1	1	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Thursday,Friday,Sunday"	0
34691	JFK	ABQ	1/18/18 7:58 PM	NONSTOP	LOWEST	942.9	83.98	19.07	0	0	1	1	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JFK	ABQ	1/18/18 7:58 PM	NONSTOP	LOWEST	880.17	68.98	18.02	0	0	1	1	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Thursday,Friday,Sunday"	0
34691	JFK	ABQ	1/8/18 7:58 PM	NONSTOP	POINTS	826.78	113.98	21.16	7400	5.6	1	0	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JFK	ABQ	1/8/18 7:58 PM	NONSTOP	POINTS	905.2	98.99	20.12	6300	5.6	1	1	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JFK	ABQ	1/8/18 7:58 PM	NONSTOP	LOWEST	826.78	113.98	21.16	0	0	1	0	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JFK	ABQ	1/8/18 7:58 PM	NONSTOP	LOWEST	905.2	98.99	20.12	0	0	1	1	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JFK	ABQ	12/7/17 8:00 PM	NONSTOP	POINTS	805.66	128.2	22.15	8500	5.6	1	0	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JFK	ABQ	12/7/17 8:00 PM	NONSTOP	LOWEST	805.66	128.2	22.15	0	0	1	0	0	0	3/27/18 7:50 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	POINTS	435.04	133.2	22.5	8900	5.6	1	0	0	0	3/28/18 11:22 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	POINTS	497.37	126.2	22.01	8300	5.6	1	0	0	0	3/28/18 11:22 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	POINTS	710.58	101.2	20.27	6500	5.6	1	0	0	0	3/28/18 11:22 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	POINTS	791.08	91.2	19.57	5800	5.6	1	0	0	0	3/28/18 11:22 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	POINTS	673.36	88.2	19.36	5500	5.6	1	0	0	0	2/14/18 11:27 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	LOWEST	435.04	133.2	22.5	0	0	1	0	0	0	3/28/18 11:22 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	LOWEST	497.37	126.2	22.01	0	0	1	0	0	0	3/28/18 11:22 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	LOWEST	710.58	101.2	20.27	0	0	1	0	0	0	3/28/18 11:22 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	LOWEST	791.08	91.2	19.57	0	0	1	0	0	0	3/28/18 11:22 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	JFK	12/6/17 5:30 AM	NONSTOP	LOWEST	673.36	88.2	19.36	0	0	1	0	0	0	2/14/18 11:27 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	FLL	12/24/17 6:30 PM	NONSTOP	POINTS	79.67	48.2	16.57	2600	5.6	1	0	0	0	12/25/17 12:03 PM		0
34691	JAX	FLL	12/24/17 6:30 PM	NONSTOP	LOWEST	79.67	48.2	16.57	0	0	1	0	0	0	12/25/17 12:03 PM		0
34691	JAX	FLL	12/9/17 6:36 PM	NONSTOP	POINTS	490.8	72.98	18.3	4400	5.6	1	0	0	0	3/28/18 7:48 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	FLL	12/9/17 6:36 PM	NONSTOP	POINTS	755.16	59.98	17.39	3400	5.6	1	0	0	0	3/28/18 7:48 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	FLL	12/9/17 6:36 PM	NONSTOP	POINTS	858.84	54.2	16.99	3000	5.6	1	0	0	0	3/28/18 7:48 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	JAX	FLL	12/9/17 6:36 PM	NONSTOP	POINTS	695.78	53.2	16.92	2900	5.6	1	0	0	0	2/14/18 12:22 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	FLL	12/9/17 6:36 PM	NONSTOP	LOWEST	490.8	72.98	18.3	0	0	1	0	0	0	3/28/18 7:48 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	FLL	12/9/17 6:36 PM	NONSTOP	LOWEST	755.16	59.98	17.39	0	0	1	0	0	0	3/28/18 7:48 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	FLL	12/9/17 6:36 PM	NONSTOP	LOWEST	858.84	54.2	16.99	0	0	1	0	0	0	3/28/18 7:48 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	JAX	FLL	12/9/17 6:36 PM	NONSTOP	LOWEST	695.78	53.2	16.92	0	0	1	0	0	0	2/14/18 12:22 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	POINTS	697.36	95.2	19.85	6000	5.6	1	0	0	0	3/28/18 10:43 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	POINTS	783.53	85.2	19.15	5300	5.6	1	0	0	0	3/28/18 10:43 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	POINTS	805.64	83.2	19.01	5200	5.6	1	0	0	0	3/28/18 10:43 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	POINTS	845.35	75.2	18.46	4600	5.6	1	0	0	0	3/28/18 10:43 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	POINTS	780.14	73.2	18.32	4400	5.6	1	0	0	0	2/14/18 10:54 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	LOWEST	697.36	95.2	19.85	0	0	1	0	0	0	3/28/18 10:43 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	LOWEST	783.53	85.2	19.15	0	0	1	0	0	0	3/28/18 10:43 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	LOWEST	805.64	83.2	19.01	0	0	1	0	0	0	3/28/18 10:43 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	LOWEST	845.35	75.2	18.46	0	0	1	0	0	0	3/28/18 10:43 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	DCA	12/6/17 10:45 AM	NONSTOP	LOWEST	780.14	73.2	18.32	0	0	1	0	0	0	2/14/18 10:54 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	POINTS	826.85	117.2	21.39	7700	5.6	1	0	0	0	3/7/18 7:21 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	POINTS	899.64	103.2	20.41	6600	5.6	1	0	0	0	3/7/18 7:21 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	POINTS	845.35	98.2	20.06	6300	5.6	1	0	0	0	2/14/18 11:51 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday,Sunday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	POINTS	665.2	91.2	19.57	5800	5.6	1	1	0	0	1/10/18 11:51 AM	"Tuesday,Wednesday,Thursday,Sunday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	POINTS	445.17	78.19	18.66	4800	5.6	1	1	0	0	1/10/18 11:51 AM	Sunday	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	LOWEST	826.85	117.2	21.39	0	0	1	0	0	0	3/7/18 7:21 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	LOWEST	899.64	103.2	20.41	0	0	1	0	0	0	3/7/18 7:21 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	LOWEST	845.35	98.2	20.06	0	0	1	0	0	0	2/14/18 11:51 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday,Sunday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	LOWEST	665.2	91.2	19.57	0	0	1	1	0	0	1/10/18 11:51 AM	"Tuesday,Wednesday,Thursday,Sunday"	0
34691	JAX	BOS	11/30/17 6:30 AM	NONSTOP	LOWEST	445.17	78.19	18.66	0	0	1	1	0	0	1/10/18 11:51 AM	Sunday	0
34691	IAD	JFK	12/13/17 11:42 AM	NONSTOP	POINTS	443.78	63.2	17.62	3700	5.6	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/13/17 11:42 AM	NONSTOP	LOWEST	443.78	63.2	17.62	0	0	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/6/17 11:42 AM	NONSTOP	POINTS	36.53	98.2	20.06	6300	5.6	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/6/17 11:42 AM	NONSTOP	POINTS	127.88	83.2	19.01	5200	5.6	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/6/17 11:42 AM	NONSTOP	POINTS	271.92	73.2	18.32	4400	5.6	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/6/17 11:42 AM	NONSTOP	POINTS	346.72	68.2	17.97	4000	5.6	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/6/17 11:42 AM	NONSTOP	LOWEST	36.53	98.2	20.06	0	0	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/6/17 11:42 AM	NONSTOP	LOWEST	127.88	83.2	19.01	0	0	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/6/17 11:42 AM	NONSTOP	LOWEST	271.92	73.2	18.32	0	0	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	JFK	12/6/17 11:42 AM	NONSTOP	LOWEST	346.72	68.2	17.97	0	0	1	0	0	0	3/27/18 9:12 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	POINTS	267.6	102.2	20.34	6600	5.6	1	0	0	0	3/28/18 10:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	POINTS	367.08	93.2	19.71	5900	5.6	1	0	0	0	3/28/18 10:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	POINTS	426.3	88.2	19.36	5500	5.6	1	0	0	0	3/28/18 10:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	POINTS	509.64	83.2	19.01	5200	5.6	1	0	0	0	3/28/18 10:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	POINTS	566.79	73.2	18.32	4400	5.6	1	0	0	0	2/14/18 10:26 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	LOWEST	267.6	102.2	20.34	0	0	1	0	0	0	3/28/18 10:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	LOWEST	367.08	93.2	19.71	0	0	1	0	0	0	3/28/18 10:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	LOWEST	426.3	88.2	19.36	0	0	1	0	0	0	3/28/18 10:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	LOWEST	509.64	83.2	19.01	0	0	1	0	0	0	3/28/18 10:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	IAD	BOS	12/6/17 2:17 PM	NONSTOP	LOWEST	566.79	73.2	18.32	0	0	1	0	0	0	2/14/18 10:26 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	POINTS	667.04	158.98	24.3	10800	5.6	1	0	0	0	3/4/18 2:42 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	POINTS	660.76	153.2	23.9	10300	5.6	1	0	0	0	2/28/18 2:42 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	POINTS	615.6	148.2	23.55	10000	5.6	1	0	0	0	2/28/18 2:42 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	POINTS	517.4	139.98	22.98	9400	5.6	1	0	0	0	2/28/18 2:42 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	POINTS	567.04	133.2	22.5	8900	5.6	1	0	0	0	2/13/18 2:38 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	LOWEST	667.04	158.98	24.3	0	0	1	0	0	0	3/4/18 2:42 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	LOWEST	660.76	153.2	23.9	0	0	1	0	0	0	2/28/18 2:42 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	LOWEST	615.6	148.2	23.55	0	0	1	0	0	0	2/28/18 2:42 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	LOWEST	517.4	139.98	22.98	0	0	1	0	0	0	2/28/18 2:42 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	TPA	12/6/17 2:30 PM	NONSTOP	LOWEST	567.04	133.2	22.5	0	0	1	0	0	0	2/13/18 2:38 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	POINTS	469.6	186.76	26.24	12800	5.6	1	0	0	0	3/26/18 8:30 AM	"Monday,Tuesday,Wednesday,Friday"	0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	POINTS	498.1	173.98	25.35	11900	5.6	1	0	0	0	3/26/18 8:30 AM	"Monday,Tuesday,Wednesday,Friday"	0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	POINTS	378.34	161.98	24.51	11000	5.6	1	0	0	0	3/26/18 8:30 AM	"Monday,Tuesday,Wednesday"	0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	POINTS	220.71	143.98	23.25	9700	5.6	1	0	0	0	2/23/18 8:13 AM		0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	POINTS	38.82	128.2	22.15	8500	5.6	1	0	0	0	12/13/17 8:00 AM		0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	LOWEST	469.6	186.76	26.24	0	0	1	0	0	0	3/26/18 8:30 AM	"Monday,Tuesday,Wednesday,Friday"	0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	LOWEST	498.1	173.98	25.35	0	0	1	0	0	0	3/26/18 8:30 AM	"Monday,Tuesday,Wednesday,Friday"	0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	LOWEST	378.34	161.98	24.51	0	0	1	0	0	0	3/26/18 8:30 AM	"Monday,Tuesday,Wednesday"	0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	LOWEST	220.71	143.98	23.25	0	0	1	0	0	0	2/23/18 8:13 AM		0
34691	HPN	RSW	12/13/17 8:00 AM	NONSTOP	LOWEST	38.82	128.2	22.15	0	0	1	0	0	0	12/13/17 8:00 AM		0
34691	HPN	PBI	12/13/17 9:00 PM	NONSTOP	POINTS	163.64	196.98	26.95	13600	5.6	1	0	0	0	3/27/18 11:31 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/13/17 9:00 PM	NONSTOP	POINTS	289.11	166.98	24.86	11400	5.6	1	0	0	0	3/27/18 11:31 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/13/17 9:00 PM	NONSTOP	POINTS	407.77	141.99	23.12	9500	5.6	1	0	0	0	3/27/18 11:31 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/13/17 9:00 PM	NONSTOP	POINTS	541.8	113.98	21.16	7400	5.6	1	0	0	0	3/26/18 8:35 PM	"Monday,Tuesday,Wednesday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/13/17 9:00 PM	NONSTOP	LOWEST	163.64	196.98	26.95	0	0	1	0	0	0	3/27/18 11:31 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/13/17 9:00 PM	NONSTOP	LOWEST	289.11	166.98	24.86	0	0	1	0	0	0	3/27/18 11:31 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/13/17 9:00 PM	NONSTOP	LOWEST	407.77	141.99	23.12	0	0	1	0	0	0	3/27/18 11:31 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/13/17 9:00 PM	NONSTOP	LOWEST	541.8	113.98	21.16	0	0	1	0	0	0	3/26/18 8:35 PM	"Monday,Tuesday,Wednesday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/6/17 9:00 PM	NONSTOP	POINTS	75.66	233.98	29.53	16300	5.6	1	0	0	0	3/28/18 8:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	PBI	12/6/17 9:00 PM	NONSTOP	LOWEST	75.66	233.98	29.53	0	0	1	0	0	0	3/28/18 8:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	1/8/18 6:30 AM	NONSTOP	POINTS	718.62	96.98	19.98	6200	5.6	1	0	0	0	3/20/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	1/8/18 6:30 AM	NONSTOP	LOWEST	718.62	96.98	19.98	0	0	1	0	0	0	3/20/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	12/6/17 2:03 PM	NONSTOP	POINTS	474.83	156.98	24.16	10600	5.6	1	0	0	0	3/27/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	12/6/17 2:03 PM	NONSTOP	POINTS	525	138.2	22.85	9200	5.6	1	0	0	0	3/20/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	12/6/17 2:03 PM	NONSTOP	POINTS	554.4	136.98	22.77	9100	5.6	1	0	0	0	3/20/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	12/6/17 2:03 PM	NONSTOP	POINTS	644.8	113.2	21.11	7400	5.6	1	0	0	0	3/20/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	12/6/17 2:03 PM	NONSTOP	LOWEST	474.83	156.98	24.16	0	0	1	0	0	0	3/27/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	12/6/17 2:03 PM	NONSTOP	LOWEST	525	138.2	22.85	0	0	1	0	0	0	3/20/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	12/6/17 2:03 PM	NONSTOP	LOWEST	554.4	136.98	22.77	0	0	1	0	0	0	3/20/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	MCO	12/6/17 2:03 PM	NONSTOP	LOWEST	644.8	113.2	21.11	0	0	1	0	0	0	3/20/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	POINTS	732.36	131.2	22.36	8700	5.6	1	0	0	0	3/26/18 6:30 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	POINTS	744.24	111.2	20.97	7200	5.6	1	0	0	0	3/26/18 6:30 PM	"Monday,Tuesday,Wednesday,Friday,Saturday,Sunday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	POINTS	758.52	108.2	20.76	7000	5.6	1	0	0	0	3/19/18 6:30 PM	"Monday,Tuesday,Wednesday,Saturday,Sunday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	POINTS	812.07	96.2	19.92	6100	5.6	1	0	0	0	3/19/18 6:30 PM	"Monday,Tuesday,Wednesday,Saturday,Sunday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	POINTS	431.86	93.2	19.71	5900	5.6	1	0	0	0	2/6/18 6:40 PM	"Monday,Tuesday,Saturday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	LOWEST	732.36	131.2	22.36	0	0	1	0	0	0	3/26/18 6:30 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	LOWEST	744.24	111.2	20.97	0	0	1	0	0	0	3/26/18 6:30 PM	"Monday,Tuesday,Wednesday,Friday,Saturday,Sunday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	LOWEST	758.52	108.2	20.76	0	0	1	0	0	0	3/19/18 6:30 PM	"Monday,Tuesday,Wednesday,Saturday,Sunday"	0
34691	HPN	FLL	12/9/17 6:45 PM	NONSTOP	LOWEST	812.07	96.2	19.92	0	0	1	0	0	0	3/19/18 6:30 PM	"Monday,Tuesday,Wednesday,Saturday,Sunday"	0
